02, 17-04-2017 21:21:07, Power               ,GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Fan speed           ,Fan tachometer      ,Core clock          ,Memory clock        ,Memory usage        ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU usage           ,RAM usage           ,Pagefile usage      
80, 17-04-2017 21:21:14, 97.000              ,64.000              ,89.000              ,64.000              ,0.000               ,4.000               ,70.000              ,2291.000            ,1949.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,99.000              ,99.000              ,99.000              ,97.000              ,97.000              ,99.000              ,68.434              ,63.173              ,65.278              ,80.008              ,73.695              ,68.434              ,76.852              ,76.852              ,71.591              ,8530.000            ,12163.000           
80, 17-04-2017 21:21:15, 97.000              ,64.000              ,98.000              ,70.000              ,0.000               ,4.000               ,70.000              ,2281.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,1.000               ,0.000               ,0.000               ,98.000              ,98.000              ,98.000              ,98.000              ,99.000              ,99.000              ,97.000              ,97.000              ,100.000             ,68.434              ,63.173              ,65.278              ,80.008              ,73.695              ,68.434              ,76.852              ,76.852              ,71.591              ,8528.000            ,12161.000           
80, 17-04-2017 21:21:15, 94.000              ,65.000              ,98.000              ,71.000              ,0.000               ,4.000               ,70.000              ,2276.000            ,1923.500            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,99.000              ,99.000              ,99.000              ,97.000              ,97.000              ,100.000             ,70.751              ,61.515              ,73.830              ,79.988              ,70.751              ,67.672              ,69.212              ,70.751              ,70.559              ,8542.000            ,12194.000           
80, 17-04-2017 21:21:16, 94.000              ,65.000              ,98.000              ,71.000              ,0.000               ,4.000               ,70.000              ,2284.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,98.000              ,99.000              ,99.000              ,100.000             ,100.000             ,97.000              ,97.000              ,100.000             ,70.751              ,61.515              ,73.830              ,79.988              ,70.751              ,67.672              ,69.212              ,70.751              ,70.559              ,8509.000            ,12143.000           
80, 17-04-2017 21:21:16, 94.000              ,65.000              ,98.000              ,72.000              ,0.000               ,4.000               ,70.000              ,2304.000            ,1923.500            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,98.000              ,100.000             ,99.000              ,98.000              ,99.000              ,97.000              ,97.000              ,100.000             ,70.751              ,61.515              ,73.830              ,79.988              ,70.751              ,67.672              ,69.212              ,70.751              ,70.559              ,8514.000            ,12145.000           
80, 17-04-2017 21:21:17, 91.000              ,65.000              ,98.000              ,73.000              ,0.000               ,4.000               ,70.000              ,2318.000            ,1898.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,99.000              ,98.000              ,98.000              ,97.000              ,97.000              ,100.000             ,67.382              ,66.330              ,71.591              ,78.956              ,73.695              ,63.173              ,75.800              ,67.382              ,70.539              ,8513.000            ,12144.000           
80, 17-04-2017 21:21:17, 92.000              ,65.000              ,98.000              ,73.000              ,0.000               ,4.000               ,70.000              ,2283.000            ,1923.500            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,100.000             ,99.000              ,99.000              ,99.000              ,98.000              ,98.000              ,100.000             ,67.382              ,66.330              ,71.591              ,78.956              ,73.695              ,63.173              ,75.800              ,67.382              ,70.539              ,8509.000            ,12143.000           
80, 17-04-2017 21:21:18, 99.000              ,65.000              ,98.000              ,73.000              ,0.000               ,4.000               ,70.000              ,2285.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,97.000              ,99.000              ,99.000              ,98.000              ,98.000              ,98.000              ,98.000              ,99.000              ,64.063              ,57.813              ,56.250              ,67.188              ,68.750              ,57.813              ,68.750              ,67.188              ,63.477              ,8513.000            ,12151.000           
80, 17-04-2017 21:21:18, 93.000              ,66.000              ,98.000              ,72.000              ,0.000               ,4.000               ,70.000              ,2282.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,100.000             ,100.000             ,100.000             ,100.000             ,97.000              ,98.000              ,100.000             ,64.063              ,57.813              ,56.250              ,67.188              ,68.750              ,57.813              ,68.750              ,67.188              ,63.477              ,8511.000            ,12153.000           
80, 17-04-2017 21:21:19, 95.000              ,66.000              ,98.000              ,70.000              ,0.000               ,4.000               ,70.000              ,2301.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,97.000              ,99.000              ,99.000              ,98.000              ,98.000              ,97.000              ,97.000              ,100.000             ,70.751              ,61.515              ,67.672              ,72.291              ,75.369              ,63.054              ,64.594              ,78.448              ,69.212              ,8490.000            ,12130.000           
80, 17-04-2017 21:21:19, 93.000              ,66.000              ,97.000              ,71.000              ,0.000               ,4.000               ,70.000              ,2311.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,97.000              ,100.000             ,100.000             ,99.000              ,99.000              ,96.000              ,97.000              ,99.000              ,70.751              ,61.515              ,67.672              ,72.291              ,75.369              ,63.054              ,64.594              ,78.448              ,69.212              ,8491.000            ,12130.000           
80, 17-04-2017 21:21:20, 95.000              ,66.000              ,98.000              ,73.000              ,0.000               ,4.000               ,70.000              ,2311.000            ,1923.500            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,99.000              ,100.000             ,100.000             ,96.000              ,97.000              ,99.000              ,79.688              ,71.875              ,68.750              ,76.563              ,71.875              ,60.938              ,70.313              ,76.563              ,72.070              ,8489.000            ,12127.000           
80, 17-04-2017 21:21:20, 92.000              ,66.000              ,98.000              ,72.000              ,0.000               ,4.000               ,70.000              ,2324.000            ,1923.500            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,100.000             ,100.000             ,100.000             ,100.000             ,97.000              ,97.000              ,99.000              ,79.688              ,71.875              ,68.750              ,76.563              ,71.875              ,60.938              ,70.313              ,76.563              ,72.070              ,8487.000            ,12128.000           
80, 17-04-2017 21:21:21, 93.000              ,66.000              ,98.000              ,71.000              ,0.000               ,4.000               ,70.000              ,2326.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,98.000              ,100.000             ,100.000             ,99.000              ,99.000              ,98.000              ,98.000              ,99.000              ,79.688              ,71.875              ,68.750              ,76.563              ,71.875              ,60.938              ,70.313              ,76.563              ,72.070              ,8492.000            ,12129.000           
80, 17-04-2017 21:21:21, 91.000              ,66.000              ,98.000              ,69.000              ,0.000               ,5.000               ,70.000              ,2308.000            ,1923.500            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,99.000              ,100.000             ,100.000             ,97.000              ,97.000              ,99.000              ,65.278              ,56.860              ,65.278              ,73.695              ,66.330              ,61.069              ,69.487              ,71.591              ,66.198              ,8490.000            ,12130.000           
80, 17-04-2017 21:21:22, 93.000              ,66.000              ,98.000              ,70.000              ,0.000               ,4.000               ,70.000              ,2298.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,99.000              ,100.000             ,100.000             ,97.000              ,97.000              ,99.000              ,65.278              ,56.860              ,65.278              ,73.695              ,66.330              ,61.069              ,69.487              ,71.591              ,66.198              ,8497.000            ,12134.000           
