02, 17-04-2017 21:00:01, Power               ,GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Fan speed           ,Fan tachometer      ,Core clock          ,Memory clock        ,Memory usage        ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU usage           ,RAM usage           ,Pagefile usage      
80, 17-04-2017 21:00:17, 33.000              ,46.000              ,2.000               ,1.000               ,0.000               ,0.000               ,50.000              ,1645.000            ,278.000             ,4006.800            ,1248.813            ,0.000               ,0.000               ,0.000               ,1.000               ,95.000              ,95.000              ,100.000             ,100.000             ,97.000              ,97.000              ,96.000              ,96.000              ,99.000              ,27.719              ,20.030              ,53.863              ,18.492              ,55.401              ,16.954              ,29.257              ,64.628              ,35.793              ,7844.000            ,9563.000            
80, 17-04-2017 21:00:17, 33.000              ,46.000              ,1.000               ,1.000               ,0.000               ,0.000               ,50.000              ,1650.000            ,278.000             ,4006.800            ,1248.813            ,0.000               ,0.000               ,0.000               ,1.000               ,95.000              ,95.000              ,99.000              ,99.000              ,97.000              ,97.000              ,95.000              ,96.000              ,100.000             ,27.719              ,20.030              ,53.863              ,18.492              ,55.401              ,16.954              ,29.257              ,64.628              ,35.793              ,7844.000            ,9567.000            
80, 17-04-2017 21:00:18, 33.000              ,46.000              ,1.000               ,1.000               ,0.000               ,0.000               ,50.000              ,1641.000            ,278.000             ,4006.800            ,1248.813            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,99.000              ,98.000              ,98.000              ,97.000              ,98.000              ,100.000             ,35.773              ,18.750              ,36.458              ,43.750              ,30.208              ,26.042              ,30.208              ,55.208              ,34.550              ,7850.000            ,9568.000            
80, 17-04-2017 21:00:18, 33.000              ,46.000              ,2.000               ,1.000               ,0.000               ,1.000               ,50.000              ,1645.000            ,278.000             ,4006.800            ,1273.938            ,0.000               ,0.000               ,0.000               ,1.000               ,94.000              ,94.000              ,97.000              ,97.000              ,99.000              ,99.000              ,97.000              ,97.000              ,98.000              ,35.773              ,18.750              ,36.458              ,43.750              ,30.208              ,26.042              ,30.208              ,55.208              ,34.550              ,7847.000            ,9583.000            
80, 17-04-2017 21:00:19, 33.000              ,46.000              ,2.000               ,1.000               ,0.000               ,0.000               ,50.000              ,1647.000            ,278.000             ,4006.800            ,1294.785            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,98.000              ,98.000              ,100.000             ,100.000             ,97.000              ,97.000              ,100.000             ,47.712              ,12.500              ,34.375              ,43.750              ,51.563              ,14.063              ,42.188              ,45.313              ,36.433              ,7874.000            ,9641.000            
80, 17-04-2017 21:00:19, 33.000              ,46.000              ,3.000               ,1.000               ,0.000               ,1.000               ,50.000              ,1654.000            ,278.000             ,4006.800            ,1374.898            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,98.000              ,98.000              ,100.000             ,100.000             ,97.000              ,97.000              ,100.000             ,47.712              ,12.500              ,34.375              ,43.750              ,51.563              ,14.063              ,42.188              ,45.313              ,36.433              ,7856.000            ,9670.000            
80, 17-04-2017 21:00:20, 33.000              ,46.000              ,2.000               ,1.000               ,0.000               ,0.000               ,50.000              ,1657.000            ,278.000             ,4006.800            ,1378.445            ,0.000               ,0.000               ,0.000               ,1.000               ,94.000              ,95.000              ,100.000             ,100.000             ,98.000              ,98.000              ,96.000              ,96.000              ,98.000              ,29.688              ,21.875              ,42.188              ,37.500              ,29.688              ,17.188              ,39.063              ,59.375              ,34.570              ,7852.000            ,9670.000            
80, 17-04-2017 21:00:20, 33.000              ,46.000              ,1.000               ,1.000               ,0.000               ,0.000               ,50.000              ,1658.000            ,278.000             ,4006.800            ,1378.445            ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,98.000              ,100.000             ,100.000             ,95.000              ,95.000              ,96.000              ,96.000              ,100.000             ,29.688              ,21.875              ,42.188              ,37.500              ,29.688              ,17.188              ,39.063              ,59.375              ,34.570              ,7844.000            ,9658.000            
80, 17-04-2017 21:00:21, 33.000              ,46.000              ,1.000               ,1.000               ,0.000               ,0.000               ,50.000              ,1643.000            ,278.000             ,4006.800            ,1378.445            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,98.000              ,99.000              ,97.000              ,97.000              ,97.000              ,97.000              ,99.000              ,34.375              ,25.000              ,35.938              ,42.188              ,39.063              ,32.813              ,32.813              ,56.250              ,37.305              ,7863.000            ,9700.000            
80, 17-04-2017 21:00:21, 33.000              ,46.000              ,1.000               ,1.000               ,0.000               ,0.000               ,50.000              ,1663.000            ,278.000             ,4006.800            ,1379.918            ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,98.000              ,99.000              ,100.000             ,99.000              ,99.000              ,96.000              ,96.000              ,99.000              ,34.375              ,25.000              ,35.938              ,42.188              ,39.063              ,32.813              ,32.813              ,56.250              ,37.305              ,7860.000            ,9680.000            
80, 17-04-2017 21:00:22, 33.000              ,46.000              ,3.000               ,1.000               ,0.000               ,0.000               ,50.000              ,1641.000            ,278.000             ,4006.800            ,1402.270            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,99.000              ,100.000             ,100.000             ,96.000              ,95.000              ,100.000             ,48.438              ,39.063              ,50.000              ,64.063              ,51.563              ,39.063              ,54.688              ,48.438              ,49.414              ,7869.000            ,9699.000            
80, 17-04-2017 21:00:22, 33.000              ,46.000              ,21.000              ,1.000               ,0.000               ,2.000               ,50.000              ,1657.000            ,278.000             ,4006.800            ,1448.438            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,98.000              ,98.000              ,98.000              ,98.000              ,96.000              ,96.000              ,98.000              ,48.438              ,39.063              ,50.000              ,64.063              ,51.563              ,39.063              ,54.688              ,48.438              ,49.414              ,7883.000            ,9759.000            
80, 17-04-2017 21:00:23, 33.000              ,46.000              ,17.000              ,1.000               ,0.000               ,2.000               ,50.000              ,1644.000            ,278.000             ,4006.800            ,1835.141            ,0.000               ,0.000               ,0.000               ,1.000               ,96.000              ,96.000              ,98.000              ,98.000              ,98.000              ,98.000              ,96.000              ,96.000              ,100.000             ,46.875              ,21.875              ,34.375              ,50.000              ,64.063              ,18.750              ,34.375              ,46.875              ,39.648              ,7931.000            ,10711.000           
80, 17-04-2017 21:00:23, 36.000              ,46.000              ,72.000              ,18.000              ,0.000               ,1.000               ,50.000              ,1662.000            ,1594.500            ,4006.800            ,2171.676            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,99.000              ,100.000             ,100.000             ,96.000              ,96.000              ,99.000              ,46.875              ,21.875              ,34.375              ,50.000              ,64.063              ,18.750              ,34.375              ,46.875              ,39.648              ,7942.000            ,10467.000           
80, 17-04-2017 21:00:24, 89.000              ,48.000              ,98.000              ,66.000              ,0.000               ,3.000               ,50.000              ,1632.000            ,1923.500            ,4006.800            ,2147.148            ,0.000               ,0.000               ,0.000               ,1.000               ,96.000              ,97.000              ,100.000             ,100.000             ,99.000              ,99.000              ,96.000              ,96.000              ,99.000              ,67.672              ,59.975              ,70.751              ,64.594              ,69.212              ,67.672              ,61.515              ,86.145              ,68.442              ,7971.000            ,10524.000           
80, 17-04-2017 21:00:24, 96.000              ,51.000              ,98.000              ,66.000              ,0.000               ,4.000               ,50.000              ,1631.000            ,1974.000            ,4006.800            ,2174.945            ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,97.000              ,98.000              ,99.000              ,98.000              ,98.000              ,95.000              ,95.000              ,99.000              ,67.672              ,59.975              ,70.751              ,64.594              ,69.212              ,67.672              ,61.515              ,86.145              ,68.442              ,7972.000            ,10548.000           
80, 17-04-2017 21:00:25, 99.000              ,52.000              ,91.000              ,65.000              ,0.000               ,3.000               ,50.000              ,1629.000            ,1974.000            ,4006.800            ,2188.117            ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,97.000              ,99.000              ,99.000              ,99.000              ,99.000              ,97.000              ,97.000              ,100.000             ,67.672              ,59.975              ,70.751              ,64.594              ,69.212              ,67.672              ,61.515              ,86.145              ,68.442              ,7967.000            ,10547.000           
80, 17-04-2017 21:00:25, 96.000              ,52.000              ,99.000              ,72.000              ,0.000               ,4.000               ,50.000              ,1619.000            ,1974.000            ,4006.800            ,2206.664            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,99.000              ,100.000             ,99.000              ,99.000              ,97.000              ,96.000              ,99.000              ,63.173              ,64.226              ,63.173              ,76.852              ,68.434              ,54.756              ,65.278              ,75.800              ,66.461              ,7969.000            ,10569.000           
80, 17-04-2017 21:00:26, 96.000              ,53.000              ,98.000              ,72.000              ,0.000               ,3.000               ,50.000              ,1621.000            ,1974.000            ,4006.800            ,2223.113            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,98.000              ,99.000              ,99.000              ,99.000              ,99.000              ,97.000              ,97.000              ,100.000             ,63.173              ,64.226              ,63.173              ,76.852              ,68.434              ,54.756              ,65.278              ,75.800              ,66.461              ,7975.000            ,10587.000           
80, 17-04-2017 21:00:26, 94.000              ,53.000              ,95.000              ,71.000              ,0.000               ,4.000               ,50.000              ,1636.000            ,1987.000            ,4006.800            ,2223.828            ,0.000               ,1.000               ,1.000               ,0.000               ,96.000              ,96.000              ,98.000              ,97.000              ,98.000              ,99.000              ,97.000              ,97.000              ,99.000              ,71.875              ,75.000              ,78.125              ,76.563              ,79.688              ,75.000              ,79.688              ,75.000              ,76.367              ,7976.000            ,10596.000           
80, 17-04-2017 21:00:27, 91.000              ,54.000              ,98.000              ,74.000              ,0.000               ,3.000               ,50.000              ,1644.000            ,1987.000            ,4006.800            ,2231.715            ,0.000               ,1.000               ,1.000               ,0.000               ,97.000              ,98.000              ,98.000              ,98.000              ,99.000              ,99.000              ,96.000              ,96.000              ,99.000              ,71.875              ,75.000              ,78.125              ,76.563              ,79.688              ,75.000              ,79.688              ,75.000              ,76.367              ,7984.000            ,10605.000           
80, 17-04-2017 21:00:27, 93.000              ,54.000              ,94.000              ,69.000              ,0.000               ,3.000               ,50.000              ,1658.000            ,1987.000            ,4006.800            ,2239.770            ,0.000               ,1.000               ,1.000               ,0.000               ,97.000              ,97.000              ,98.000              ,100.000             ,98.000              ,98.000              ,97.000              ,97.000              ,99.000              ,76.563              ,71.875              ,82.813              ,82.813              ,81.250              ,71.875              ,73.438              ,78.125              ,77.344              ,7988.000            ,10614.000           
80, 17-04-2017 21:00:28, 91.000              ,54.000              ,98.000              ,74.000              ,0.000               ,3.000               ,50.000              ,1636.000            ,1974.000            ,4006.800            ,2248.551            ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,98.000              ,100.000             ,99.000              ,100.000             ,100.000             ,97.000              ,97.000              ,100.000             ,76.563              ,71.875              ,82.813              ,82.813              ,81.250              ,71.875              ,73.438              ,78.125              ,77.344              ,7992.000            ,10624.000           
80, 17-04-2017 21:00:28, 96.000              ,54.000              ,98.000              ,74.000              ,0.000               ,3.000               ,50.000              ,1645.000            ,1974.000            ,4006.800            ,2258.965            ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,97.000              ,99.000              ,99.000              ,99.000              ,99.000              ,96.000              ,96.000              ,99.000              ,73.438              ,67.188              ,71.875              ,73.438              ,67.188              ,71.875              ,67.188              ,70.313              ,70.313              ,7993.000            ,10634.000           
80, 17-04-2017 21:00:29, 93.000              ,55.000              ,98.000              ,71.000              ,0.000               ,3.000               ,50.000              ,1642.000            ,1961.500            ,4006.800            ,2270.418            ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,98.000              ,99.000              ,99.000              ,99.000              ,99.000              ,97.000              ,97.000              ,99.000              ,73.438              ,67.188              ,71.875              ,73.438              ,67.188              ,71.875              ,67.188              ,70.313              ,70.313              ,7994.000            ,10657.000           
80, 17-04-2017 21:00:29, 94.000              ,55.000              ,96.000              ,72.000              ,0.000               ,3.000               ,50.000              ,1651.000            ,1974.000            ,4006.800            ,2302.191            ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,97.000              ,99.000              ,99.000              ,100.000             ,100.000             ,98.000              ,98.000              ,100.000             ,76.563              ,76.563              ,78.125              ,76.563              ,81.250              ,65.625              ,71.875              ,84.375              ,76.367              ,7992.000            ,10664.000           
80, 17-04-2017 21:00:30, 98.000              ,55.000              ,97.000              ,71.000              ,0.000               ,4.000               ,50.000              ,1651.000            ,1961.500            ,4006.800            ,2332.863            ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,97.000              ,99.000              ,98.000              ,98.000              ,99.000              ,96.000              ,97.000              ,99.000              ,76.563              ,76.563              ,78.125              ,76.563              ,81.250              ,65.625              ,71.875              ,84.375              ,76.367              ,7995.000            ,10688.000           
